14/07/01-09:53:35 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 215.886/216.404/218.213/0.905 ms
14/07/01-09:55:13 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 215.740/216.300/218.131/1.007 ms
14/07/01-09:56:51 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 215.958/216.502/218.248/1.012 ms
14/07/01-09:58:29 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 216.006/217.366/218.293/1.139 ms
14/07/01-10:00:08 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 214.034/215.852/217.943/1.312 ms
14/07/01-10:01:46 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 215.821/216.416/218.110/0.854 ms
14/07/01-10:03:24 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 215.853/216.961/218.379/1.119 ms
14/07/01-10:05:02 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 208.315/215.293/218.387/3.663 ms
14/07/01-10:06:41 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 215.960/216.874/218.149/1.040 ms
14/07/01-10:08:20 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 216.002/216.896/218.385/1.164 ms
14/07/01-10:09:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 213.757/215.514/216.078/0.932 ms
14/07/01-10:11:36 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 216.054/217.272/219.435/1.396 ms
14/07/01-10:13:14 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 215.871/216.916/218.368/1.174 ms
14/07/01-10:14:53 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 215.804/216.473/218.355/0.955 ms
14/07/01-10:16:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 215.790/216.864/218.236/1.183 ms
14/07/01-10:18:09 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 215.952/216.559/218.376/1.047 ms
14/07/01-10:19:47 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 215.914/217.292/218.319/1.113 ms
14/07/01-10:21:26 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 215.927/217.287/218.203/1.124 ms
14/07/01-10:23:04 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 215.859/217.250/218.292/1.197 ms
14/07/01-10:24:42 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 217.916/218.050/218.298/0.138 ms
