14/07/01-09:54:31 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 77.085/79.189/82.076/2.254 ms
14/07/01-09:56:09 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 81.819/82.046/82.233/0.343 ms
14/07/01-09:57:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 81.779/81.936/82.122/0.333 ms
14/07/01-09:59:26 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 81.895/81.985/82.075/0.369 ms
14/07/01-10:01:04 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 77.568/78.446/81.693/1.624 ms
14/07/01-10:02:42 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 77.202/77.388/77.511/0.373 ms
14/07/01-10:04:21 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 77.341/77.407/77.464/0.308 ms
14/07/01-10:06:00 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 81.792/81.879/82.052/0.207 ms
14/07/01-10:07:38 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 81.834/81.943/82.012/0.319 ms
14/07/01-10:09:16 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 81.630/81.877/82.144/0.402 ms
14/07/01-10:10:55 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 77.467/77.600/77.782/0.104 ms
14/07/01-10:12:33 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 81.757/82.004/82.175/0.291 ms
14/07/01-10:14:11 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 81.951/82.112/82.265/0.383 ms
14/07/01-10:15:49 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 81.948/82.084/82.175/0.323 ms
14/07/01-10:17:28 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 77.488/77.635/77.842/0.213 ms
14/07/01-10:19:06 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 81.945/82.108/82.204/0.377 ms
14/07/01-10:20:44 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 81.848/81.983/82.252/0.292 ms
14/07/01-10:22:22 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 81.828/82.045/82.258/0.227 ms
14/07/01-10:24:01 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 81.846/82.088/82.367/0.268 ms
14/07/01-10:25:40 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 81.963/82.105/82.263/0.336 ms
14/07/01-10:27:18 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 81.747/81.969/82.242/0.352 ms
14/07/01-10:28:56 - 5 packets transmitted, 5 received, 0% packet loss, time 3997ms rtt min/avg/max/mdev = 81.913/82.063/82.215/0.115 ms
14/07/01-10:30:34 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 81.870/81.983/82.149/0.220 ms
14/07/01-10:32:13 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 81.849/82.264/82.859/0.383 ms
14/07/01-10:33:51 - 5 packets transmitted, 5 received, 0% packet loss, time 3996ms rtt min/avg/max/mdev = 81.914/82.046/82.144/0.077 ms
14/07/01-10:35:29 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 81.868/81.916/81.985/0.316 ms
14/07/01-10:37:07 - 5 packets transmitted, 5 received, 0% packet loss, time 3998ms rtt min/avg/max/mdev = 81.931/82.009/82.152/0.323 ms
