14/07/01-09:52:22 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 2.880/3.085/3.305/0.153 ms
14/07/01-09:54:02 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 2.871/3.039/3.118/0.098 ms
14/07/01-09:55:41 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 2.805/3.079/3.267/0.176 ms
14/07/01-09:57:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 2.960/3.085/3.182/0.095 ms
14/07/01-09:59:00 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 2.805/3.042/3.324/0.178 ms
14/07/01-10:00:40 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 2.895/3.986/7.917/1.968 ms
14/07/01-10:02:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 2.969/3.368/4.561/0.601 ms
14/07/01-10:03:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 2.826/4.215/6.864/1.442 ms
14/07/01-10:05:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 2.890/3.084/3.219/0.125 ms
14/07/01-10:07:17 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 2.895/3.015/3.093/0.084 ms
14/07/01-10:08:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 2.928/3.007/3.142/0.089 ms
14/07/01-10:10:36 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 2.803/2.967/3.275/0.164 ms
14/07/01-10:12:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 3.008/3.041/3.076/0.066 ms
14/07/01-10:13:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 3.530/4.485/5.400/0.600 ms
14/07/01-10:15:34 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 2.788/2.984/3.205/0.169 ms
14/07/01-10:17:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 2.943/3.073/3.229/0.092 ms
14/07/01-10:18:53 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 2.826/2.982/3.128/0.126 ms
