14/07/01-10:03:41 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 155.680/156.460/157.469/0.794 ms
14/07/01-10:05:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.675/155.773/155.889/0.081 ms
14/07/01-10:06:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 155.720/155.823/155.926/0.504 ms
14/07/01-10:08:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 155.493/155.692/155.856/0.285 ms
14/07/01-10:10:15 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.626/155.745/155.856/0.438 ms
14/07/01-10:11:53 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.605/155.754/155.879/0.441 ms
14/07/01-10:13:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.506/155.769/155.947/0.388 ms
14/07/01-10:15:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 155.624/155.736/155.886/0.443 ms
14/07/01-10:16:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 155.492/155.805/156.058/0.536 ms
14/07/01-10:18:26 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.499/155.659/155.773/0.091 ms
14/07/01-10:20:05 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 155.796/156.197/156.905/0.661 ms
14/07/01-10:21:43 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.499/155.629/155.748/0.507 ms
14/07/01-10:23:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 155.619/155.798/155.965/0.447 ms
14/07/01-10:24:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 155.534/155.648/155.833/0.118 ms
14/07/01-10:26:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 155.590/155.683/155.759/0.357 ms
14/07/01-10:28:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 155.717/155.815/155.955/0.509 ms
14/07/01-10:29:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 155.515/155.620/155.785/0.096 ms
14/07/01-10:31:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 155.585/155.857/156.038/0.524 ms
14/07/01-10:33:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.574/155.726/155.824/0.508 ms
14/07/01-10:34:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 155.476/155.678/155.801/0.277 ms
14/07/01-10:36:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 155.665/155.749/155.846/0.438 ms
14/07/01-10:38:05 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 155.526/155.678/155.839/0.274 ms
14/07/01-10:39:44 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 155.632/159.239/173.416/7.106 ms
14/07/01-10:41:22 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 181.008/181.937/182.592/0.643 ms
14/07/01-10:43:01 - 5 packets transmitted, 3 received, 40% packet loss, time 4010ms rtt min/avg/max/mdev = 155.552/155.756/155.899/0.354 ms
14/07/01-10:44:40 - 5 packets transmitted, 3 received, 40% packet loss, time 4013ms rtt min/avg/max/mdev = 182.263/182.432/182.558/0.370 ms
14/07/01-10:46:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 170.782/173.715/181.364/3.908 ms
14/07/01-10:47:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 155.664/155.769/156.009/0.515 ms
14/07/01-10:49:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.728/155.839/155.948/0.361 ms
14/07/01-10:51:13 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 155.795/155.837/155.885/0.354 ms
14/07/01-10:52:51 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.710/155.897/156.104/0.138 ms
14/07/01-10:54:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.778/155.848/155.930/0.503 ms
14/07/01-10:56:08 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 155.825/155.873/155.940/0.356 ms
14/07/01-10:57:46 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 155.694/155.817/156.080/0.137 ms
14/07/01-10:59:24 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.640/155.738/155.976/0.448 ms
14/07/01-11:01:03 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.786/155.879/156.014/0.272 ms
14/07/01-11:02:41 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 155.703/155.909/156.243/0.196 ms
14/07/01-11:04:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.708/155.782/155.975/0.268 ms
14/07/01-11:05:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 155.710/155.842/156.149/0.160 ms
14/07/01-11:07:36 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.759/155.868/156.026/0.507 ms
14/07/01-11:09:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.640/155.929/156.358/0.495 ms
14/07/01-11:10:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.780/155.867/156.069/0.107 ms
14/07/01-11:12:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 155.828/155.949/156.099/0.507 ms
14/07/01-11:14:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 155.830/155.975/156.075/0.115 ms
14/07/01-11:15:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.776/155.920/155.975/0.439 ms
14/07/01-11:17:26 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 155.787/155.923/156.055/0.509 ms
14/07/01-11:19:04 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.600/155.838/156.034/0.165 ms
14/07/01-11:20:42 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.671/155.768/155.899/0.505 ms
14/07/01-11:22:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 155.584/155.796/155.885/0.113 ms
14/07/01-11:23:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 155.798/156.591/157.824/0.986 ms
14/07/01-11:25:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.759/155.805/155.957/0.361 ms
14/07/01-11:27:15 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 155.625/155.795/155.934/0.119 ms
14/07/01-11:28:53 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 155.646/155.734/155.795/0.255 ms
14/07/01-11:30:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 155.631/155.865/156.274/0.419 ms
14/07/01-11:32:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 155.624/155.915/156.643/0.514 ms
14/07/01-11:33:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 155.530/155.712/155.834/0.445 ms
14/07/01-11:35:26 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 155.734/155.858/156.024/0.447 ms
14/07/01-11:37:04 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 155.650/155.847/155.947/0.445 ms
14/07/01-11:38:43 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 155.654/155.835/156.029/0.451 ms
