14/07/01-10:53:42 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 216.096/217.279/218.106/1.036 ms
14/07/01-10:55:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 215.788/216.800/218.196/1.123 ms
14/07/01-10:57:00 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 202.551/214.579/218.252/6.075 ms
14/07/01-10:58:39 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 215.975/216.459/218.173/0.998 ms
14/07/01-11:00:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 215.842/216.848/218.223/1.059 ms
14/07/01-11:01:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 215.872/216.403/218.059/0.977 ms
14/07/01-11:03:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 215.847/216.767/218.142/1.088 ms
14/07/01-11:05:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 215.882/216.868/218.310/1.104 ms
14/07/01-11:06:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 201.391/213.419/218.097/6.089 ms
14/07/01-11:08:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 215.896/216.803/217.970/1.107 ms
14/07/01-11:10:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 215.989/216.908/218.312/1.060 ms
14/07/01-11:11:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 215.959/216.920/218.497/1.123 ms
14/07/01-11:13:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 215.894/216.824/218.069/1.141 ms
14/07/01-11:15:08 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 216.226/217.856/218.345/0.963 ms
14/07/01-11:16:46 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 214.884/216.162/218.146/1.149 ms
14/07/01-11:18:25 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 215.748/217.241/218.185/1.080 ms
14/07/01-11:20:03 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 215.962/217.684/218.274/1.005 ms
