14/07/01-10:52:26 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 141.582/141.708/141.875/0.110 ms
14/07/01-10:54:04 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 141.466/141.565/141.651/0.418 ms
14/07/01-10:55:43 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 141.394/141.640/141.906/0.444 ms
14/07/01-10:57:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 141.476/141.581/141.703/0.085 ms
14/07/01-10:58:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4007ms rtt min/avg/max/mdev = 141.397/141.582/141.769/0.429 ms
14/07/01-11:00:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 141.440/141.597/141.667/0.483 ms
14/07/01-11:02:15 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 141.602/141.811/142.029/0.370 ms
14/07/01-11:03:53 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 141.619/141.736/141.908/0.488 ms
14/07/01-11:05:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 141.528/141.624/141.867/0.492 ms
14/07/01-11:07:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 141.630/141.691/141.780/0.342 ms
14/07/01-11:08:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 141.524/141.690/141.858/0.429 ms
14/07/01-11:10:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 141.496/141.599/141.763/0.348 ms
14/07/01-11:12:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4007ms rtt min/avg/max/mdev = 141.408/141.501/141.704/0.487 ms
14/07/01-11:13:44 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 141.489/141.607/141.707/0.484 ms
14/07/01-11:15:24 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 141.688/141.776/141.838/0.060 ms
14/07/01-11:17:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 141.500/141.672/142.004/0.297 ms
14/07/01-11:18:40 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 141.438/141.598/141.650/0.346 ms
14/07/01-11:20:17 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 141.393/141.643/141.941/0.208 ms
14/07/01-11:21:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 141.484/141.723/141.855/0.134 ms
14/07/01-11:23:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 141.502/141.715/141.888/0.364 ms
14/07/01-11:25:12 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 141.525/141.682/141.803/0.485 ms
14/07/01-11:26:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 141.502/141.706/141.813/0.425 ms
14/07/01-11:28:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 141.376/141.533/141.772/0.277 ms
14/07/01-11:30:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 141.404/141.668/141.813/0.154 ms
14/07/01-11:31:44 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 141.457/141.669/141.890/0.446 ms
14/07/01-11:33:22 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 141.455/141.699/142.260/0.448 ms
14/07/01-11:35:00 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 141.467/141.554/141.708/0.347 ms
14/07/01-11:36:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 141.380/141.518/141.643/0.424 ms
14/07/01-11:38:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 141.606/141.725/141.928/0.357 ms
14/07/01-11:39:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 141.433/141.613/141.936/0.294 ms
14/07/01-11:41:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4007ms rtt min/avg/max/mdev = 141.423/141.630/141.879/0.499 ms
14/07/01-11:43:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 141.619/141.738/141.946/0.493 ms
14/07/01-11:44:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 141.616/141.642/141.680/0.412 ms
14/07/01-11:46:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 141.613/141.691/141.855/0.347 ms
14/07/01-11:48:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 141.605/141.735/141.899/0.487 ms
