14/07/01-09:41:24 - 5 packets transmitted, 4 received, 20% packet loss, time 4008ms rtt min/avg/max/mdev = 292.448/294.014/295.133/1.249 ms
14/07/01-11:00:03 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 293.437/293.590/293.890/0.380 ms
14/07/01-11:01:44 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 293.518/293.811/294.428/0.674 ms
14/07/01-11:03:24 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 294.251/295.269/296.373/0.758 ms
14/07/01-11:05:04 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 288.774/289.694/291.140/1.031 ms
14/07/01-11:06:44 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 290.822/292.393/293.491/0.964 ms
14/07/01-11:08:26 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 289.782/290.765/291.877/0.973 ms
14/07/01-11:10:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 290.761/291.367/292.072/0.723 ms
14/07/01-11:11:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 290.618/291.694/292.740/1.040 ms
14/07/01-11:13:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 289.800/291.509/293.718/1.384 ms
14/07/01-11:15:08 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 289.808/291.580/293.051/1.210 ms
14/07/01-11:16:49 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 290.464/291.430/292.461/0.963 ms
14/07/01-11:18:29 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 288.994/291.315/297.123/2.989 ms
14/07/01-11:20:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 288.878/289.393/290.064/0.744 ms
14/07/01-11:21:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 288.959/290.138/291.229/0.884 ms
14/07/01-11:23:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 288.704/289.739/291.071/0.882 ms
14/07/01-11:25:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 289.740/290.255/290.603/0.317 ms
14/07/01-11:26:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 288.770/289.669/290.505/0.998 ms
14/07/01-11:28:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 290.009/290.311/290.581/0.394 ms
14/07/01-11:30:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 288.982/290.631/292.900/1.606 ms
14/07/01-11:31:51 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 299.109/299.895/301.042/0.874 ms
14/07/01-11:33:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 290.923/292.849/294.967/1.428 ms
14/07/01-11:35:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 290.508/291.809/292.868/0.960 ms
14/07/01-11:36:51 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 291.680/293.207/296.881/2.038 ms
14/07/01-11:38:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 291.555/291.933/292.423/0.473 ms
14/07/01-11:40:12 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 291.990/293.130/293.745/0.712 ms
14/07/01-11:41:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 290.802/292.305/294.206/1.251 ms
14/07/01-11:43:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 293.486/293.956/294.720/0.567 ms
14/07/01-11:45:13 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 290.785/292.298/293.560/1.033 ms
14/07/01-11:46:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 290.603/291.920/292.883/0.763 ms
14/07/01-11:48:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 290.876/292.012/292.851/0.936 ms
14/07/01-11:50:15 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 292.387/292.838/293.434/0.687 ms
14/07/01-11:51:56 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 291.648/292.755/294.592/1.211 ms
14/07/01-11:53:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 291.449/292.340/293.637/0.872 ms
14/07/01-11:55:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 291.913/292.240/292.542/0.730 ms
14/07/01-11:56:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 291.212/292.138/293.270/0.903 ms
14/07/01-11:58:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 292.411/294.053/296.124/1.793 ms
14/07/01-12:00:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 290.257/292.025/292.874/1.199 ms
14/07/01-12:02:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 289.622/291.143/293.186/1.322 ms
14/07/01-12:04:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 290.660/291.759/292.659/0.866 ms
14/07/01-12:05:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 290.261/291.772/293.895/1.550 ms
14/07/01-12:07:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 291.347/292.638/295.995/1.754 ms
14/07/01-12:09:40 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 291.059/292.742/294.452/1.423 ms
14/07/01-12:11:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 291.323/292.082/293.357/0.760 ms
14/07/01-12:13:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 294.466/296.750/300.204/2.103 ms
14/07/01-12:15:02 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 289.547/291.343/295.050/1.940 ms
14/07/01-12:16:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 289.204/291.308/293.565/1.815 ms
14/07/01-12:18:42 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 293.654/296.937/300.253/2.418 ms
14/07/01-12:20:32 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.611/295.307/296.038/0.612 ms
14/07/01-12:22:22 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 302.838/304.961/309.519/2.409 ms
14/07/01-12:24:12 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 290.776/293.301/297.783/2.552 ms
14/07/01-12:26:03 - 5 packets transmitted, 4 received, 20% packet loss, time 4006ms rtt min/avg/max/mdev = 290.452/291.204/291.842/0.829 ms
14/07/01-12:27:53 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 290.239/292.224/295.643/1.914 ms
14/07/01-12:29:44 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 290.075/291.043/292.158/0.869 ms
14/07/01-12:31:34 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 291.765/293.615/297.286/2.043 ms
14/07/01-12:33:24 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 290.369/291.771/292.851/1.121 ms
14/07/01-12:35:15 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 290.282/292.453/295.097/1.882 ms
14/07/01-12:37:05 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 291.958/293.219/295.793/1.445 ms
14/07/01-12:38:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 291.178/292.346/293.350/0.751 ms
14/07/01-12:40:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 293.498/294.729/295.954/1.102 ms
14/07/01-12:42:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 295.041/302.861/310.487/6.086 ms
14/07/01-12:44:25 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 292.231/293.957/295.475/1.193 ms
14/07/01-12:46:16 - 5 packets transmitted, 4 received, 20% packet loss, time 4003ms rtt min/avg/max/mdev = 294.838/296.986/299.215/1.603 ms
14/07/01-12:48:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 295.424/297.079/298.192/1.302 ms
14/07/01-12:49:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 296.337/297.491/298.850/1.202 ms
14/07/01-12:51:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 296.067/297.943/299.501/1.557 ms
14/07/01-12:53:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 295.777/297.023/299.869/1.518 ms
14/07/01-12:55:29 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 293.776/296.209/299.719/2.612 ms
14/07/01-12:57:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.853/296.460/300.106/1.957 ms
14/07/01-12:59:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 293.820/295.677/299.848/2.300 ms
14/07/01-13:00:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 293.806/296.483/301.354/2.747 ms
14/07/01-13:02:39 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.069/295.291/296.704/1.255 ms
14/07/01-13:04:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 293.963/294.892/296.069/0.814 ms
14/07/01-13:06:00 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 294.205/296.115/299.262/1.834 ms
14/07/01-13:07:40 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 293.778/295.517/296.739/1.181 ms
14/07/01-13:09:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 302.072/304.130/307.480/2.080 ms
14/07/01-13:11:00 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 301.252/303.708/308.819/2.787 ms
14/07/01-13:12:41 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 302.831/303.533/304.967/1.064 ms
14/07/01-13:14:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 301.614/303.430/304.522/1.129 ms
14/07/01-13:16:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 300.988/303.848/309.063/3.113 ms
14/07/01-13:17:41 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 303.160/306.314/309.168/2.616 ms
14/07/01-13:19:23 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 301.328/302.070/304.082/1.231 ms
14/07/01-13:21:03 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 301.825/306.430/314.421/4.535 ms
14/07/01-13:22:44 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 296.205/304.107/317.598/7.500 ms
14/07/01-13:24:24 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 303.901/305.370/306.514/1.137 ms
14/07/01-13:26:05 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 304.583/306.174/309.779/1.921 ms
14/07/01-13:27:46 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 304.893/306.592/310.229/2.018 ms
14/07/01-13:29:26 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 304.936/308.447/312.776/2.728 ms
14/07/01-13:31:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 304.792/307.477/310.722/2.496 ms
14/07/01-13:32:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 304.419/305.681/308.861/1.618 ms
14/07/01-13:34:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 307.829/311.094/316.598/3.134 ms
14/07/01-13:36:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 304.308/307.120/308.218/1.462 ms
14/07/01-13:37:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 295.018/301.706/308.779/4.610 ms
14/07/01-13:39:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 293.864/296.817/298.785/1.808 ms
14/07/01-13:41:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 293.087/296.149/299.348/2.025 ms
14/07/01-13:42:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 293.437/296.952/299.558/2.800 ms
14/07/01-13:44:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 294.126/295.720/297.817/1.708 ms
14/07/01-13:46:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 296.417/304.072/313.502/6.710 ms
14/07/01-13:47:51 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 296.163/298.931/302.473/2.200 ms
14/07/01-13:49:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 297.644/302.880/314.327/6.079 ms
14/07/01-13:51:12 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 297.246/303.843/321.694/9.143 ms
14/07/01-13:52:53 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 296.187/298.169/299.015/1.238 ms
14/07/01-13:54:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 299.330/303.534/310.901/4.182 ms
14/07/01-13:56:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 301.381/304.472/309.016/2.637 ms
14/07/01-13:57:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 306.821/311.794/320.372/4.803 ms
14/07/01-13:59:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 302.166/305.234/307.376/1.812 ms
14/07/01-14:01:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 301.611/304.890/310.875/3.489 ms
14/07/01-14:02:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 302.349/304.144/305.790/1.344 ms
14/07/01-14:04:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 307.084/312.737/317.672/3.947 ms
14/07/01-14:06:17 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 301.839/309.675/321.740/7.374 ms
14/07/01-14:07:58 - 5 packets transmitted, 4 received, 20% packet loss, time 4007ms rtt min/avg/max/mdev = 293.166/295.560/299.960/2.686 ms
14/07/01-14:09:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 305.289/309.219/313.107/2.981 ms
14/07/01-14:11:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 298.695/301.319/305.870/2.536 ms
14/07/01-14:12:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 298.596/300.734/304.691/2.448 ms
14/07/01-14:14:39 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 298.767/302.547/308.343/4.027 ms
14/07/01-14:16:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 293.830/294.313/294.748/0.677 ms
14/07/01-14:18:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.956/299.242/305.773/4.080 ms
14/07/01-14:19:41 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 299.489/301.647/304.220/1.888 ms
14/07/01-14:21:22 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 369.775/371.371/376.552/2.656 ms
14/07/01-14:23:03 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 369.910/373.499/377.417/2.953 ms
14/07/01-14:24:43 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 379.610/389.464/401.783/9.241 ms
14/07/01-14:26:24 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 391.765/399.546/412.868/8.024 ms
14/07/01-14:28:04 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 382.974/391.424/399.753/5.926 ms
14/07/01-14:29:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 371.565/377.264/384.001/4.244 ms
14/07/01-14:31:25 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 372.744/374.164/375.752/1.378 ms
14/07/01-14:33:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 381.274/395.675/406.169/8.076 ms
14/07/01-14:34:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 368.216/371.159/375.216/2.738 ms
14/07/01-14:36:28 - 5 packets transmitted, 4 received, 20% packet loss, time 4001ms rtt min/avg/max/mdev = 296.477/303.018/310.932/5.183 ms
14/07/01-14:38:08 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 300.738/305.237/315.074/5.619 ms
14/07/01-14:39:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 293.964/298.287/302.357/3.013 ms
14/07/01-14:41:29 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 294.251/296.603/299.671/2.228 ms
14/07/01-14:43:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 294.429/297.828/300.967/2.215 ms
14/07/01-14:44:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 294.365/299.114/305.042/3.914 ms
14/07/01-14:46:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 294.395/297.132/300.958/2.585 ms
14/07/01-14:48:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 294.424/295.365/296.886/0.947 ms
14/07/01-14:49:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 355.704/356.993/360.478/1.854 ms
14/07/01-14:51:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 355.610/357.469/360.334/1.827 ms
