14/07/01-10:08:43 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 197.309/198.211/199.138/0.814 ms
14/07/01-10:10:22 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 197.547/197.934/198.669/0.558 ms
14/07/01-10:12:02 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 197.713/198.131/199.017/0.614 ms
14/07/01-10:13:41 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 197.503/197.737/198.002/0.342 ms
14/07/01-10:15:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 197.371/197.692/198.267/0.309 ms
14/07/01-10:17:00 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 198.337/198.569/198.832/0.514 ms
14/07/01-10:18:39 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 198.310/198.503/198.673/0.576 ms
14/07/01-10:20:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 198.296/198.811/199.648/0.549 ms
14/07/01-10:21:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 198.556/199.182/200.919/0.967 ms
14/07/01-10:23:36 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 198.379/199.297/201.771/1.310 ms
14/07/01-10:25:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 198.257/198.433/198.724/0.524 ms
14/07/01-10:26:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 198.475/198.672/198.980/0.335 ms
14/07/01-10:28:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 198.268/199.305/201.278/1.070 ms
14/07/01-10:30:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 198.185/199.641/201.850/1.803 ms
14/07/01-10:31:53 - 5 packets transmitted, 5 received, 0% packet loss, time 4007ms rtt min/avg/max/mdev = 198.362/198.883/199.520/0.681 ms
14/07/01-10:33:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 198.590/198.944/199.325/0.463 ms
14/07/01-10:35:15 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 198.464/198.700/198.866/0.436 ms
14/07/01-10:36:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 198.462/198.596/198.896/0.321 ms
14/07/01-10:38:34 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 198.445/199.061/200.028/0.745 ms
14/07/01-10:40:13 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 198.385/198.641/198.816/0.508 ms
14/07/01-10:41:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 198.499/198.787/199.370/0.648 ms
14/07/01-10:43:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 198.426/198.631/198.727/0.499 ms
14/07/01-10:45:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 198.286/198.623/198.834/0.599 ms
14/07/01-10:46:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 198.503/198.963/199.794/0.659 ms
14/07/01-10:48:29 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 198.211/198.495/198.809/0.534 ms
14/07/01-10:50:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 198.563/198.990/199.927/0.506 ms
14/07/01-10:51:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 198.398/198.617/198.782/0.580 ms
14/07/01-10:53:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 198.441/198.953/200.171/0.657 ms
14/07/01-10:55:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 198.412/198.463/198.523/0.564 ms
14/07/01-10:56:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 198.580/198.907/199.426/0.512 ms
14/07/01-10:58:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 198.338/198.772/199.311/0.621 ms
14/07/01-11:00:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 198.331/198.647/199.054/0.553 ms
14/07/01-11:01:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 198.310/198.514/198.633/0.315 ms
14/07/01-11:03:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 198.181/198.649/199.370/0.409 ms
14/07/01-11:05:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 198.410/198.555/198.889/0.182 ms
14/07/01-11:06:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 198.278/198.497/198.792/0.331 ms
14/07/01-11:08:26 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 198.336/198.496/198.790/0.587 ms
14/07/01-11:10:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 198.515/198.863/199.648/0.578 ms
14/07/01-11:11:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 198.147/198.628/198.937/0.488 ms
14/07/01-11:13:24 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 198.366/198.547/198.812/0.583 ms
14/07/01-11:15:03 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 198.513/198.659/198.752/0.294 ms
14/07/01-11:16:43 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 198.456/198.796/199.345/0.415 ms
14/07/01-11:18:22 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 198.174/198.416/198.653/0.584 ms
14/07/01-11:20:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 198.516/199.203/199.801/0.501 ms
