14/07/01-10:56:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 86.623/86.667/86.725/0.324 ms
14/07/01-10:58:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 75.092/75.198/75.400/0.320 ms
14/07/01-11:00:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 75.003/75.099/75.210/0.354 ms
14/07/01-11:01:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 75.229/75.292/75.394/0.308 ms
14/07/01-11:03:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 75.145/75.208/75.285/0.351 ms
14/07/01-11:05:05 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 75.090/75.689/77.298/0.868 ms
14/07/01-11:06:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 75.613/76.514/77.217/0.682 ms
14/07/01-11:08:22 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 75.138/75.205/75.337/0.308 ms
14/07/01-11:10:00 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 75.113/75.227/75.337/0.355 ms
14/07/01-11:11:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 75.090/75.153/75.248/0.306 ms
14/07/01-11:13:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 75.039/75.511/76.925/0.794 ms
14/07/01-11:14:54 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 75.100/75.174/75.352/0.197 ms
14/07/01-11:16:32 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 75.068/75.238/75.446/0.221 ms
14/07/01-11:18:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 75.100/75.160/75.239/0.180 ms
14/07/01-11:19:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 75.034/75.196/75.336/0.362 ms
14/07/01-11:21:25 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 74.955/75.125/75.307/0.370 ms
14/07/01-11:23:03 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 75.066/75.191/75.348/0.360 ms
14/07/01-11:24:41 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 75.104/75.206/75.319/0.353 ms
14/07/01-11:26:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 75.006/75.160/75.334/0.121 ms
14/07/01-11:27:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 75.124/75.227/75.372/0.263 ms
14/07/01-11:29:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 75.030/75.116/75.238/0.070 ms
14/07/01-11:31:13 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 75.149/75.215/75.310/0.182 ms
14/07/01-11:32:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 75.021/75.156/75.272/0.191 ms
14/07/01-11:34:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 75.054/75.216/75.483/0.286 ms
14/07/01-11:36:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 75.000/75.163/75.360/0.237 ms
14/07/01-11:37:44 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 75.080/75.188/75.286/0.258 ms
