14/07/01-10:09:40 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.248/210.067/211.610/0.912 ms
14/07/01-10:11:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.206/209.917/211.824/1.062 ms
14/07/01-10:13:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.589/211.301/215.602/2.357 ms
14/07/01-10:14:42 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 209.602/212.295/216.271/2.429 ms
14/07/01-10:16:22 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.036/210.425/211.599/1.002 ms
14/07/01-10:18:02 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 209.073/210.825/213.173/1.600 ms
14/07/01-10:19:43 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 208.871/210.207/212.540/1.297 ms
14/07/01-10:21:24 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 209.572/211.608/213.489/1.704 ms
14/07/01-10:23:04 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.085/209.881/211.768/1.016 ms
14/07/01-10:24:44 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.503/210.568/213.676/1.667 ms
14/07/01-10:26:25 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.084/210.677/211.813/1.192 ms
14/07/01-10:28:05 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.216/211.315/215.430/2.231 ms
14/07/01-10:29:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.224/210.898/212.313/1.370 ms
14/07/01-10:31:26 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.240/209.807/210.263/0.744 ms
14/07/01-10:33:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 208.197/210.342/212.892/1.613 ms
14/07/01-10:34:46 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.212/211.425/218.650/3.631 ms
14/07/01-10:36:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.059/209.991/211.476/1.040 ms
14/07/01-10:38:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.129/209.822/210.598/0.693 ms
14/07/01-10:39:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 209.134/210.756/212.398/1.240 ms
14/07/01-10:41:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.103/210.498/212.308/1.279 ms
14/07/01-10:43:08 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.136/210.247/213.465/1.725 ms
14/07/01-10:44:49 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 209.083/210.199/212.881/1.404 ms
14/07/01-10:46:29 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.554/210.513/211.679/1.059 ms
14/07/01-10:48:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 208.890/210.899/212.231/1.473 ms
14/07/01-10:49:50 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 209.194/210.072/211.794/1.064 ms
14/07/01-10:51:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.793/210.701/211.978/1.094 ms
14/07/01-10:53:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.048/210.860/213.250/1.583 ms
14/07/01-10:54:51 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 209.054/211.794/215.137/2.228 ms
14/07/01-10:56:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.545/211.386/213.856/1.668 ms
14/07/01-10:58:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.860/210.777/211.733/0.810 ms
14/07/01-10:59:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.251/210.845/213.528/1.641 ms
14/07/01-11:01:32 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.718/211.237/213.453/1.393 ms
14/07/01-11:03:12 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.621/210.325/211.758/0.942 ms
14/07/01-11:04:53 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.114/209.548/210.066/0.605 ms
14/07/01-11:06:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 208.974/209.864/210.457/0.700 ms
14/07/01-11:08:15 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 209.357/210.833/215.591/2.388 ms
14/07/01-11:09:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.469/211.171/213.127/1.380 ms
14/07/01-11:11:36 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 209.763/211.357/213.655/1.384 ms
14/07/01-11:13:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.233/211.872/215.134/2.256 ms
14/07/01-11:14:56 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.330/211.759/216.873/2.710 ms
14/07/01-11:16:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 208.959/210.299/211.606/0.979 ms
14/07/01-11:18:17 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.832/211.894/215.497/2.150 ms
14/07/01-11:19:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.136/210.631/215.429/2.452 ms
14/07/01-11:21:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.023/211.127/215.224/2.295 ms
14/07/01-11:23:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 208.969/210.691/212.631/1.378 ms
14/07/01-11:24:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.082/209.461/210.164/0.386 ms
14/07/01-11:26:39 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.211/209.728/210.475/0.569 ms
14/07/01-11:28:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 208.823/210.659/212.687/1.759 ms
14/07/01-11:30:00 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.638/210.256/211.879/0.828 ms
14/07/01-11:31:41 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 208.852/210.055/211.570/1.041 ms
14/07/01-11:33:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.962/210.936/212.088/0.991 ms
14/07/01-11:35:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.008/209.732/210.083/0.555 ms
14/07/01-11:36:42 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 209.064/209.949/211.834/1.027 ms
14/07/01-11:38:22 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.147/210.035/211.628/0.987 ms
14/07/01-11:40:02 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.484/212.493/215.652/2.692 ms
14/07/01-11:41:43 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.449/210.454/213.023/1.367 ms
14/07/01-11:43:23 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.219/211.481/215.476/2.436 ms
14/07/01-11:45:04 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 209.068/210.800/215.648/2.484 ms
14/07/01-11:46:44 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.322/211.292/212.263/1.202 ms
14/07/01-11:48:24 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.003/211.230/212.972/1.508 ms
14/07/01-11:50:05 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 209.227/209.801/210.250/0.534 ms
14/07/01-11:51:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.842/211.666/215.198/2.091 ms
14/07/01-11:53:25 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.736/211.375/213.067/1.217 ms
14/07/01-11:55:06 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 209.758/211.185/213.253/1.594 ms
14/07/01-11:56:46 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.838/210.658/213.370/1.477 ms
14/07/01-11:58:26 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.102/210.123/212.094/1.209 ms
14/07/01-12:00:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.165/211.242/214.065/1.787 ms
14/07/01-12:02:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 209.112/209.803/211.829/1.081 ms
14/07/01-12:03:56 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.524/210.333/212.280/1.072 ms
14/07/01-12:05:47 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 209.267/210.485/212.846/1.266 ms
14/07/01-12:07:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 209.182/210.880/213.680/1.740 ms
14/07/01-12:09:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.038/210.229/211.576/1.226 ms
14/07/01-12:11:17 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.382/210.781/213.449/1.538 ms
14/07/01-12:13:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.718/211.070/213.694/1.523 ms
14/07/01-12:14:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.549/210.446/212.946/1.388 ms
14/07/01-12:16:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 208.979/210.078/211.605/0.993 ms
14/07/01-12:18:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4006ms rtt min/avg/max/mdev = 209.300/212.495/215.388/2.020 ms
14/07/01-12:20:17 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.592/213.406/218.459/2.942 ms
14/07/01-12:22:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 209.206/209.710/210.391/0.531 ms
14/07/01-12:23:58 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 209.848/210.999/213.421/1.408 ms
14/07/01-12:25:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 209.832/211.154/212.140/1.172 ms
14/07/01-12:27:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 209.025/210.307/214.315/2.056 ms
14/07/01-12:29:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 209.329/209.684/210.103/0.498 ms
14/07/01-12:31:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 209.368/210.233/211.669/0.955 ms
14/07/01-12:33:08 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.116/209.974/211.595/1.035 ms
14/07/01-12:34:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 209.478/210.482/212.930/1.391 ms
14/07/01-12:36:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.114/210.044/211.911/1.025 ms
14/07/01-12:38:40 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 210.413/211.859/212.857/0.851 ms
14/07/01-12:40:30 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 209.294/211.222/213.561/1.688 ms
14/07/01-12:42:20 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 209.195/210.587/212.107/1.208 ms
14/07/01-12:44:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.777/211.084/213.867/1.707 ms
14/07/01-12:46:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 209.992/210.804/211.971/0.734 ms
