14/07/01-10:55:39 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 56.467/56.598/56.687/0.309 ms
14/07/01-10:57:17 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 56.457/56.643/56.768/0.243 ms
14/07/01-10:58:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 56.411/56.520/56.666/0.173 ms
14/07/01-11:00:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 56.574/56.633/56.739/0.160 ms
14/07/01-11:02:12 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 56.497/56.608/56.710/0.171 ms
14/07/01-11:03:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 56.467/56.527/56.585/0.043 ms
14/07/01-11:05:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 56.472/56.580/56.742/0.316 ms
14/07/01-11:07:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 56.509/56.640/56.855/0.323 ms
14/07/01-11:08:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 56.569/56.620/56.698/0.265 ms
14/07/01-11:10:23 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 56.614/56.660/56.752/0.050 ms
14/07/01-11:12:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 56.427/56.586/56.800/0.287 ms
14/07/01-11:13:40 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 56.543/56.616/56.781/0.089 ms
14/07/01-11:15:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 56.470/56.557/56.690/0.311 ms
14/07/01-11:16:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 56.480/56.587/56.691/0.310 ms
14/07/01-11:18:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 56.471/56.609/56.847/0.300 ms
14/07/01-11:20:15 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 56.516/56.611/56.683/0.267 ms
14/07/01-11:21:53 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 56.391/56.600/56.765/0.329 ms
14/07/01-11:23:32 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 56.384/56.567/56.684/0.184 ms
14/07/01-11:25:10 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 56.529/56.702/56.808/0.280 ms
14/07/01-11:26:48 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 56.489/56.584/56.709/0.309 ms
14/07/01-11:28:26 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 56.392/56.559/56.714/0.112 ms
14/07/01-11:30:05 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 56.496/56.601/56.706/0.165 ms
14/07/01-11:31:43 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 56.412/56.585/56.696/0.316 ms
14/07/01-11:33:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 56.490/56.616/56.714/0.310 ms
14/07/01-11:34:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 56.497/56.676/56.819/0.111 ms
14/07/01-11:36:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 56.592/56.675/56.760/0.160 ms
14/07/01-11:38:17 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 56.418/56.592/56.775/0.328 ms
14/07/01-11:39:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 56.417/56.573/56.686/0.316 ms
14/07/01-11:41:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 56.552/56.643/56.783/0.312 ms
14/07/01-11:43:11 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 56.400/56.618/56.741/0.288 ms
14/07/01-11:44:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 56.417/56.543/56.619/0.225 ms
14/07/01-11:46:28 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 56.376/56.506/56.698/0.324 ms
14/07/01-11:48:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 56.489/56.666/56.809/0.254 ms
14/07/01-11:49:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 56.411/56.522/56.653/0.095 ms
14/07/01-11:51:23 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 56.412/56.586/56.763/0.283 ms
14/07/01-11:53:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 56.524/56.633/56.714/0.271 ms
14/07/01-11:54:39 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 56.511/56.604/56.712/0.067 ms
14/07/01-11:56:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 56.452/56.556/56.659/0.169 ms
