14/07/01-10:49:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 312.349/326.717/336.572/10.184 ms
14/07/01-10:51:17 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 315.143/320.470/335.517/7.604 ms
14/07/01-10:52:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 314.562/327.108/337.206/10.302 ms
14/07/01-10:54:38 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 315.960/326.555/340.514/11.006 ms
14/07/01-10:56:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 315.887/332.111/341.920/10.962 ms
14/07/01-10:58:00 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 314.577/325.414/341.605/12.422 ms
14/07/01-10:59:40 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 314.409/331.608/339.391/10.070 ms
14/07/01-11:01:21 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 312.403/324.807/340.371/12.090 ms
14/07/01-11:03:01 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 314.592/329.803/340.292/12.012 ms
14/07/01-11:04:42 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 316.907/335.385/340.438/9.248 ms
14/07/01-11:06:22 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 314.465/325.755/340.658/12.138 ms
14/07/01-11:08:02 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 316.131/330.292/341.520/9.624 ms
14/07/01-11:09:43 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 313.257/325.195/340.428/11.792 ms
14/07/01-11:11:23 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 313.196/326.289/340.846/12.189 ms
14/07/01-11:13:04 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 326.095/337.540/340.804/5.726 ms
14/07/01-11:14:45 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 317.342/335.093/340.185/8.889 ms
14/07/01-11:16:25 - 5 packets transmitted, 5 received, 0% packet loss, time 4002ms rtt min/avg/max/mdev = 314.760/322.460/338.711/8.750 ms
14/07/01-11:18:06 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 312.304/326.395/339.297/11.060 ms
14/07/01-11:19:46 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 312.716/322.654/341.770/10.563 ms
14/07/01-11:21:26 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 316.220/330.786/341.254/11.115 ms
14/07/01-11:23:07 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 313.528/327.179/337.822/9.034 ms
14/07/01-11:24:47 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 313.645/323.985/337.331/10.518 ms
14/07/01-11:26:27 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 316.769/325.995/337.748/9.552 ms
14/07/01-11:28:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 314.844/324.128/338.745/10.618 ms
14/07/01-11:29:50 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 312.509/327.258/337.444/11.089 ms
14/07/01-11:31:31 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 316.973/333.207/337.624/8.149 ms
14/07/01-11:33:12 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 312.949/319.190/336.516/8.770 ms
14/07/01-11:34:52 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 315.637/330.167/337.524/8.627 ms
14/07/01-11:36:33 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 314.703/328.742/337.571/10.603 ms
14/07/01-11:38:14 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 312.795/323.561/337.524/11.390 ms
14/07/01-11:39:55 - 5 packets transmitted, 5 received, 0% packet loss, time 4001ms rtt min/avg/max/mdev = 312.507/319.188/336.319/8.695 ms
14/07/01-11:41:35 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 316.012/321.068/337.339/8.250 ms
14/07/01-11:43:15 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 318.067/329.729/337.543/9.028 ms
14/07/01-11:44:56 - 5 packets transmitted, 5 received, 0% packet loss, time 3999ms rtt min/avg/max/mdev = 323.854/334.718/338.746/5.541 ms
14/07/01-11:46:36 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 313.956/324.558/338.299/10.688 ms
14/07/01-11:48:16 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 313.434/324.030/338.728/10.995 ms
14/07/01-11:49:57 - 5 packets transmitted, 5 received, 0% packet loss, time 4005ms rtt min/avg/max/mdev = 315.373/324.792/337.491/10.376 ms
14/07/01-11:51:37 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 312.864/320.285/335.313/7.789 ms
14/07/01-11:53:18 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 314.462/324.390/337.743/10.325 ms
14/07/01-11:54:58 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 315.430/327.597/335.638/9.318 ms
14/07/01-11:56:38 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 315.111/316.193/317.171/0.854 ms
14/07/01-11:58:19 - 5 packets transmitted, 5 received, 0% packet loss, time 4000ms rtt min/avg/max/mdev = 313.115/314.183/315.874/1.344 ms
14/07/01-12:00:09 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 314.808/330.002/338.799/9.970 ms
14/07/01-12:01:59 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 313.125/323.322/336.181/10.167 ms
14/07/01-12:03:49 - 5 packets transmitted, 5 received, 0% packet loss, time 4003ms rtt min/avg/max/mdev = 312.951/331.488/337.643/9.335 ms
14/07/01-12:05:39 - 5 packets transmitted, 5 received, 0% packet loss, time 4004ms rtt min/avg/max/mdev = 313.031/326.445/337.435/10.057 ms
